"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"MIND","Mitcham Industries, Inc.","16.13","160461240","1994","Technology","Diversified Commercial Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MIND&selected=MIND",
"MITL","Mitel Networks Corporation","4.81","254492290","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MITL&selected=MITL",
"MITSY","Mitsui & Company, Ltd.","339.37","30962082580","n/a","Energy","Oil Refining/Marketing","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MITSY&selected=MITSY",
"MKSI","MKS Instruments, Inc.","29.73","1538111280","1999","Capital Goods","Industrial Machinery/Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MKSI&selected=MKSI",
"MINI","Mobile Mini, Inc.","24.26","892452620","1994","Capital Goods","Metal Fabrications","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MINI&selected=MINI",
"MOCO","MOCON, Inc.","14.7499","77392725.3","n/a","Capital Goods","Industrial Machinery/Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MOCO&selected=MOCO",
"MPAC","MOD-PAC CORP.","5.43","14872770","n/a","Consumer Durables","Containers/Packaging","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MPAC&selected=MPAC",
"MLNK","ModusLink Global Solutions, Inc","5.21","227775990","1999","Miscellaneous","Business Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MLNK&selected=MLNK",
"MOLX","Molex Incorporated","24.91","2380399600","1972","Capital Goods","Electrical Products","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MOLX&selected=MOLX",
"MOLXA","Molex Incorporated","20.69","1638627310","n/a","Capital Goods","Electrical Products","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MOLXA&selected=MOLXA",
"MNTA","Momenta Pharmaceuticals, Inc.","17.04","841707840","2004","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MNTA&selected=MNTA",
"MCRI","Monarch Casino & Resort, Inc.","11.22","181068360","1993","Consumer Services","Hotels/Resorts","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MCRI&selected=MCRI",
"MCBF","Monarch Community Bancorp, Inc.","1.628","3329260","2002","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MCBF&selected=MCBF",
"MNRK","Monarch Financial Holdings, Inc.","8.09","47763360","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MNRK&selected=MNRK",
"MNRKP","Monarch Financial Holdings, Inc.","26.55","21240000","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MNRKP&selected=MNRKP",
"MPWR","Monolithic Power Systems, Inc.","14.23","502546680","1998","Technology","Semiconductors","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MPWR&selected=MPWR",
"TYPE","Monotype Imaging Holdings Inc.","13.63","483892260","2007","Technology","EDP Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TYPE&selected=TYPE",
"MNRO","Monro Muffler Brake, Inc.","31.81","966451420","1991","Consumer Services","Automotive Aftermarket","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MNRO&selected=MNRO",
"NBXH","Morgan Stanley","6.07","10926000","n/a","Finance","Investment Bankers/Brokers/Service","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NBXH&selected=NBXH",
"MHGC","Morgans Hotel Group Co.","8.24","249770880","2006","Consumer Services","Hotels/Resorts","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MHGC&selected=MHGC",
"MORN","Morningstar, Inc.","59.38","2967693640","2005","Finance","Investment Managers","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MORN&selected=MORN",
"MOSY","MoSys, Inc.","5.99","225146130","2001","Technology","Semiconductors","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MOSY&selected=MOSY",
"MPAA","Motorcar Parts of America, Inc.","13.6","164111200","n/a","Energy","Industrial Machinery/Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MPAA&selected=MPAA",
"MOTR","Motricity, Inc.","13.1","564400400","2010","Miscellaneous","Business Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MOTR&selected=MOTR",
"MOVE","Move, Inc.","2.19","347204790","n/a","Finance","Real Estate","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MOVE&selected=MOVE",
"MSBF","MSB Financial Corp.","5.99","30992260","n/a","Finance","Savings Institutions","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MSBF&selected=MSBF",
"MNTG","MTR Gaming Group, Inc.","2.5","69042500","n/a","Consumer Services","Hotels/Resorts","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MNTG&selected=MNTG",
"MTSC","MTS Systems Corporation","42.97","659159800","n/a","Capital Goods","Industrial Machinery/Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MTSC&selected=MTSC",
"MBND","Multiband Corporation","4.0799","41986250.9","n/a","Public Utilities","Telecommunications Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MBND&selected=MBND",
"LABL","Multi-Color Corporation","21.19","281593910","1987","Miscellaneous","Publishing","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=LABL&selected=LABL",
"MFLX","Multi-Fineline Electronix, Inc.","26.71","640265410","2004","Technology","Electrical Products","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MFLX&selected=MFLX",
"MGAM","Multimedia Games Holding Company, Inc.","5.89","159348060","n/a","Consumer Services","Services-Misc. Amusement & Recreation","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MGAM&selected=MGAM",
"MFSF","MutualFirst Financial Inc.","9.05","63214250","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MFSF&selected=MFSF",
"MWIV","MWI Veterinary Supply, Inc.","81.03","1014252510","2005","Health Care","Medical Specialities","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MWIV&selected=MWIV",
"MYL","Mylan Inc.","23.89","10441291730","n/a","Consumer Durables","Major Pharmaceuticals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MYL&selected=MYL",
"MYRG","MYR Group, Inc.","24.7","493160200","n/a","Public Utilities","Water Supply","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MYRG&selected=MYRG",
"MYRX","Myrexis, Inc","4.16","106466880","n/a","Consumer Durables","Major Pharmaceuticals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MYRX&selected=MYRX",
"MYGN","Myriad Genetics, Inc.","20.54","1846155740","1995","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MYGN&selected=MYGN",
"NABI","Nabi Biopharmaceuticals","5.57","236485490","2010","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NABI&selected=NABI",
"NANO","Nanometrics Incorporated","15.82","358781780","1984","Capital Goods","Industrial Machinery/Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NANO&selected=NANO",
"NANX","Nanophase Technologies Corporation","1.349","28604196","1997","Capital Goods","Industrial Specialties","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NANX&selected=NANX",
"NSPH","Nanosphere, Inc.","2.8","79592800","2007","Health Care","Medical/Dental Instruments","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NSPH&selected=NSPH",
"NSSC","NAPCO Security Technologies, Inc.","2.2001","42013109.6","n/a","Consumer Durables","Telecommunications Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NSSC&selected=NSSC",
"NARA","Nara Bancorp, Inc.","9.44","358559520","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NARA&selected=NARA",
"NASB","NASB Financial Inc.","15.5","121954000","n/a","Finance","Savings Institutions","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NASB&selected=NASB",
"QQQX","NASDAQ Premium Income and Growth Fund Inc.","14.51","267636950","2007","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=QQQX&selected=QQQX",
"NAFC","Nash-Finch Company","38.01","460263090","n/a","Consumer Non-Durables","Food Distributors","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NAFC&selected=NAFC",
"NATH","Nathan's Famous, Inc.","17.0501","86648608.2","1993","Consumer Services","Restaurants","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NATH&selected=NATH",
"NAUH","National American University Holdings, Inc.","7.74","204103800","n/a","Consumer Services","Other Consumer Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NAUH&selected=NAUH",
"NKSH","National Bankshares, Inc.","28.915","200467695","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NKSH&selected=NKSH",
"FIZZ","National Beverage Corp.","14.43","667055610","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=FIZZ&selected=FIZZ",
"NCMI","National CineMedia, Inc.","17.3","929529000","2007","Consumer Services","Advertising","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NCMI&selected=NCMI",
"NATI","National Instruments Corporation","31.22","3706656940","1995","Technology","Computer Software: Prepackaged Software","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NATI&selected=NATI",
"NATL","National Interstate Corporation","21.02","408670840","2005","Finance","Property-Casualty Insurers","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NATL&selected=NATL",
"NPBC","National Penn Bancshares, Inc.","7.86","1188070440","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NPBC&selected=NPBC",
"NPBCO","National Penn Bancshares, Inc.","25.1","63503000","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NPBCO&selected=NPBCO",
"NRCI","National Research Corporation","34.74","233209620","1997","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NRCI&selected=NRCI",
"NSEC","National Security Group, Inc.","14.05","34661350","n/a","Finance","Life Insurance","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NSEC&selected=NSEC",
"NTSC","National Technical Systems, Inc.","7.35","74551050","n/a","Health Care","Precision Instruments","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NTSC&selected=NTSC",
"NWLI","National Western Life Insurance Company","155.55","533692050","n/a","Finance","Life Insurance","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NWLI&selected=NWLI",
"NAII","Natural Alternatives International, Inc.","4.5","32040000","n/a","Consumer Durables","Specialty Chemicals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NAII&selected=NAII",
"NATR","Nature's Sunshine Products, Inc.","8.94","138865020","n/a","Consumer Durables","Major Pharmaceuticals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NATR&selected=NATR",
"BABY","Natus Medical Incorporated","16.79","485382110","2001","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=BABY&selected=BABY",
"NVSL","Naugatuck Valley Financial Corporation","8.4","58959600","n/a","Finance","Savings Institutions","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NVSL&selected=NVSL",
"NAVR","Navarre Corporation","2","73152000","1993","Technology","Retail: Computer Software & Peripheral Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NAVR&selected=NAVR",
"NAVI","NaviSite, Inc.","5.49","217167930","1999","Miscellaneous","Business Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NAVI&selected=NAVI",
"NBTF","NB&T FINANCIAL GROUP INC","20.8","71219200","n/a","Finance","Commercial Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NBTF&selected=NBTF",
"NBTB","NBT Bancorp Inc.","22.36","770749200","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NBTB&selected=NBTB",
"NCIT","NCI, Inc.","24.29","205712010","2005","Technology","EDP Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NCIT&selected=NCIT",
"NKTR","Nektar Therapeutics","10.01","1136305170","n/a","Consumer Durables","Major Pharmaceuticals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NKTR&selected=NKTR",
"NEOG","Neogen Corporation","40.77","942398550","1989","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NEOG&selected=NEOG",
"NEPT","Neptune Technologies & Bioresources Inc","2.69","102852150","n/a","Consumer Durables","Major Pharmaceuticals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NEPT&selected=NEPT",
"NSTC","Ness Technologies, Inc.","6.63","253743360","2004","Technology","EDP Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NSTC&selected=NSTC",
"UEPS","Net 1 UEPS Technologies, Inc.","8.52","387958200","2005","Finance","Investment Bankers/Brokers/Service","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=UEPS&selected=UEPS",
"NETC","NET Servicos de Comunicacao S.A.","8.84","2019975360","1994","Consumer Services","Television Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NETC&selected=NETC",
"NTAP","NetApp, Inc.","48.56","17550700880","1995","Technology","Electronic Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NTAP&selected=NTAP",
"NTES","Netease.com, Inc.","52.78","6836118380","n/a","Miscellaneous","Business Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NTES&selected=NTES",
"NFLX","Netflix, Inc.","235.49","12455301590","2002","Consumer Services","Consumer Electronics/Video Chains","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NFLX&selected=NFLX",
"NTGR","NETGEAR, Inc.","32.33","1175874430","2003","Public Utilities","Telecommunications Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NTGR&selected=NTGR",
"NLST","Netlist, Inc.","2.42","61187280","2006","Technology","Semiconductors","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NLST&selected=NLST",
"NETL","NetLogic Microsystems, Inc.","39.56","2676906520","2004","Technology","Semiconductors","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NETL&selected=NETL",
"NTCT","NetScout Systems, Inc.","25.54","1078605280","1999","Technology","EDP Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NTCT&selected=NTCT",
"NTWK","NetSol Technologies Inc.","1.76","89906080","1994","Technology","Computer Software: Prepackaged Software","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NTWK&selected=NTWK",
"NTSP","NetSpend Holdings, Inc.","9.53","847035930","2010","Finance","Finance: Consumer Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NTSP&selected=NTSP",
"NEI","Network Engines, Inc","2.03","87036250","n/a","Technology","Computer Software: Prepackaged Software","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NEI&selected=NEI",
"NWK","Network Equipment Technologies, Inc.","3.49","105471290","1987","Technology","Computer Communications Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NWK&selected=NWK",
"NBIX","Neurocrine Biosciences, Inc.","7.79","427569730","1996","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NBIX&selected=NBIX",
"NGSX","NeurogesX, Inc.","3.12","55751280","2007","Consumer Durables","Major Pharmaceuticals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NGSX&selected=NGSX",
"NURO","NeuroMetrix, Inc.","0.5284","12257823.2","2004","Health Care","Medical/Dental Instruments","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NURO&selected=NURO",
"TNDM","Neutral Tandem, Inc.","14.99","497982790","2007","Public Utilities","Telecommunications Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TNDM&selected=TNDM",
"NCBC","New Century Bancorp, Inc. (NC)","5.3917","37278213.8","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NCBC&selected=NCBC",
"NEBS","New England Bancshares, Inc.","9.25","56952250","1977","Finance","Savings Institutions","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NEBS&selected=NEBS",
"NOOF","New Frontier Media, Inc.","1.76","33793760","n/a","Consumer Services","Movies/Entertainment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NOOF&selected=NOOF",
"NHTB","New Hampshire Thrift Bancshares, Inc.","13.61","78584140","n/a","Finance","Savings Institutions","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NHTB&selected=NHTB",
"HAVNP","New York Community Bancorp, Inc.","11.5899","25497780","n/a","Finance","Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HAVNP&selected=HAVNP",
"NYMT","New York Mortgage Trust, Inc.","6.62","62393500","n/a","Consumer Services","Real Estate Investment Trusts","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NYMT&selected=NYMT",
"NBBC","NewBridge Bancorp","4.47","69982320","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NBBC&selected=NBBC",
"NEWL","NewLead Holdings Ltd.","2.19","16048320","n/a","Transportation","Marine Transportation","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NEWL&selected=NEWL",
"NFSB","Newport Bancorp, Inc.","13.71","47834190","n/a","Finance","Savings Institutions","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NFSB&selected=NFSB",
"NEWP","Newport Corporation","16.01","591857680","n/a","Capital Goods","Medical Specialities","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NEWP&selected=NEWP",
"NWS","News Corporation","18.46","14740697660","n/a","Consumer Services","Newspapers/Magazines","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NWS&selected=NWS",
"NWSA","News Corporation","17.4","31780351800","n/a","Consumer Services","Newspapers/Magazines","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NWSA&selected=NWSA",
"NEWS","NewStar Financial, Inc.","11.99","605698830","2006","Finance","Finance: Consumer Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NEWS&selected=NEWS",
"NEWT","Newtek Business Services Inc.","1.5299","56231474.5","n/a","Miscellaneous","Business Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NEWT&selected=NEWT",
"NXST","Nexstar Broadcasting Group, Inc.","6.875","103393125","2003","Consumer Services","Broadcasting","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NXST&selected=NXST",
